ECMKey|Site_Name|Desc_English|Desc_Spanish|LocAddress|LocCity|LocState|LocZip|Phone_Number|URL|Ages_Served|Ages_Zero_Three_Y_N|Ages_Three_Five_Y_N|Part_Day_Y_N|Full_Day_Y_N|Full_Year_Y_N|School_Year_Y_N|Operating_Hours|School_Based_Y_N|Community_Based_Y_N|Head_Start_Y_N|Accepts_CCAP_Y_N|Home_Visiting_Y_N|Languages_other_than_English|Other_Features|Accreditation|Location|Agency_Associated_With|Modified_on|Quality_Rating|Availability_Level
318|Hunt's Early Childhood Educational Academy|Gads Hill Center, a social service organization established in 1898, creates opportunities for children and their families to build a better life through education, access to resources and community engagement. Our Child Development Center offers half and full day programming for children ages 2.5 -|_|2701 W 79th St|Chicago|IL|60652|(773) 863-8260|http://gadshillcenter.org|_|False|True|_|_|_|_|6:30am-6:00pm|_|_|_|_|_|English|_|_|_|Gads Hill Center|Jun 27 2016  9:37PM|_|Medium
319|Literacy Zone|_|_|5831 S Western Ave|Chicago|IL|60636|(773) 306-0856|_|_|False|True|_|_|_|_|6:00am-6:00pm |_|_|_|_|_|English|_|_|_|Gads Hill Center|Jun 27 2016  9:37PM|_|High
320|M & E Daycare - 79th Street Day Care|Gads Hill Center, a social service organization established in 1898, creates opportunities for children and their families to build a better life through education, access to resources and community engagement. Our Child Development Center offers half and full day programming for children ages 2.5 -|_|3728 W 79th St|Chicago|IL|60652|(773) 585-7979|http://gadshillcenter.org|_|False|True|_|_|_|_|6:00am-6:30pm|_|_|_|_|_|English, Arabic, Spanish|_|_|_|Gads Hill Center|Jun 27 2016  9:37PM|_|High
321|Peachtree Educational Daycare Inc.|_|_|2845 W 71st St|Chicago|IL|60629|(773) 776-9043|_|_|True|True|_|_|_|_|6:00am-8:00pm|_|_|_|_|_|English|_|_|_|Gads Hill Center|Jun 27 2016  9:37PM|_|Medium
322|Smart from the Start|_|_|1939 W 79th St|Chicago|IL|60620|(773) 966-6499|_|_|True|True|_|_|_|_|_|_|_|_|_|_|_|_|_|_|Gads Hill Center|Jun 27 2016  9:37PM|_|Medium
179|Gads Hill Center - Kove Learning Academy|Kove Learning Academy provides high-quality early education programming to children ages 3-5.|_|3137 W 71st St|Chicago|IL|60629|(773) 476-3083|http://www.gadshillcenter.org|_|True|True|_|_|_|_|7:00am-5:00pm|_|_|_|_|_|English, Spanish|_|_|_|Gads Hill Center|Jun 27 2016  9:37PM|_|High
180|Gads Hill Center - Ogden|Gads Hill Center, a social service organization established in 1898, creates opportunities for children and their families to build a better life through education, access to resources and community engagement. Our Child Development Center offers half and full day programming for children ages 2.5 -|_|2653 W Ogden Ave|Chicago|IL|60608|(773) 521-1196|http://www.gadshillcenter.org|_|True|True|_|_|_|_|7:00am-6:00pm|_|_|_|_|_|English, Spanish|_|NAEYC|_|Gads Hill Center|Jun 27 2016  9:37PM|_|Medium
188|Howard Area Community Center|The Howard Area Family Center provides full-day subsidized early childhood education for 116 infants, toddlers and preschoolers on a year-round basis. Our Center has achieved the 3 Star Level in the Quality Counts Quality Rating System, which recognizes us as a provider that meets specific indicator|_|7510 N Ashland Ave|Chicago|IL|60626|773 764-7610|http://www.howardarea.org|_|False|True|_|_|_|_|7:30am-5:30pm|_|_|_|_|_|English, Spanish|_|NAEYC|_|Howard Area Community Center|Jun 27 2016  9:37PM|_|High
205|Loop Learning Center|The mission of the Loop Learning Center is to meet the developmental needs of all children from birth to 5 years old in a safe, nurturing, high-quality engaging learning environment.  We carry out our mission by providing a comprehensive program accredited by the National Association for the Educati|_|2001 S Michigan Ave #450|Chicago|IL|60616|(312) 225-8828|http://www.looplearningcenter.com|_|False|True|_|_|_|_|6:30am-6:00pm|_|_|_|_|_|English|_|NAEYC|_|Henry Booth House|Jun 27 2016  9:37PM|_|Medium
208|Mae's Early Child Development & Therapeutic Daycare|_|_|1431 W 111th St|Chicago|IL|60643|(773) 429-9251|_|_|False|True|_|_|_|_|7:00am-5:30pm|_|_|_|_|_|English|_|_|_|Henry Booth House|Jun 27 2016  9:37PM|_|Medium
251|West Austin Development Center|West Austin Development Center is dedicated to the development of young minds. Our principle goal is to produce highly esteemed students who grow into lifelong learners. We provide an academic based curriculum, an array of age appropriate materials which allow children to explore and learn freely. W|_|4920 W Madison St|Chicago|IL|60644|(773) 378-1395|http://thepremierchildcare.com|_|False|True|_|_|_|_|8:30am-3:30pm|_|_|_|_|_|English|_|NAEYC|_|Henry Booth House|Jun 27 2016  9:37PM|_|High
182|Henry Booth House - Hegewisch|_|_|2725 E 130th St|Chicago|IL|60633|(773) 626-3997|_|_|True|True|_|_|_|_|7:00am-6:00pm |_|_|_|_|_|English, Spanish|_|_|_|Henry Booth House|Jun 27 2016  9:37PM|_|High
183|Henry Booth House - Hope for Youth|_|_|5900 W Iowa St|Chicago|IL|60651|(773) 626-0322|_|_|False|True|_|_|_|_|7:00am-6:00pm|_|_|_|_|_|English|_|_|_|Henry Booth House|Jun 27 2016  9:37PM|_|High
184|Henry Booth House - Near South|_|_|2929 S Wabash Ave|Chicago|IL|60616|(312) 791-0424|_|_|False|True|_|_|_|_|7:00am-6:00pm|_|_|_|_|_|English, Chinese (Simplified), Chinese (Traditional), Mandarin and Cantonese|_| |_|Henry Booth House|Jun 27 2016  9:37PM|_|High
135|Building Blocks Learning Academy|At Building Blocks Learning Academy, it is our privilege to accompany children as they embark on a path of growth and exploration.  Through play and language, a loving staff, and friendships, children who come to Building Blocks build a strong foundation for a lifetime of learning. \nOur mission is t|_|1120 W 69th St|Chicago|IL|60621|(773) 551-5153|http://www:buildingblocksla.com|_|False|True|_|_|_|_|6:30am-6:00pm|_|_|_|_|_|English|_|_|_|Henry Booth House|Jun 27 2016  9:37PM|_|High
262|Young Achievers Academy|Our mission is to prepare our children for Kindergarten and beyond.  We expose them to yoga, foreign languages, computer labs and experiences enriched in learning opportunities.  All of our teachers are college educated and we individualize our lessons to fit the needs and development of each studen|_|520 E 79th St|Chicago|IL|60619|(773) 846-9707|_|_|False|True|_|_|_|_|6:30am-7:00pm|_|_|_|_|_|English|_|Awards of Excellence|_|Henry Booth House|Jun 27 2016  9:37PM|_|High
325|4 Ever Young|_|_|441 E 79th St|Chicago|IL|60619|(773) 966-6872|_|_|False|True|_|_|_|_|6:00am-6:00pm|_|_|_|_|_|English|_|_|_|Henry Booth House|Jun 27 2016  9:37PM|_|Medium
326|Crystal Palace|_|_|1459 W 47th St|Chicago|IL|60609|(773) 994-6844|_|_|False|True|_|_|_|_|7:00am-6:00pm |_|_|_|_|_|English|_|_|_|Henry Booth House|Jun 27 2016  9:37PM|_|Medium
327|East Side Development Center|Eastside child Development Center is dedicated to the development of young minds.  Our principal goal is to produce highly esteemed students who grow into lifelong learners.  We provide an academic based curriculum, safe and sanitized environment and an array of age appropriate materials which allow|_|13338 S Brandon St|Chicago|IL|60633|(773) 646-2223|http://www.thepremierchildcare.com|_|False|True|_|_|_|_|6:30am-6:00pm|_|_|_|_|_|English, Spanish|_|_|_|Henry Booth House|Jun 27 2016  9:37PM|_|Medium
328|Gina's Unbelievable|HBH provides Head Start services for income eligible children living within the City of Chicago in a number of community areas located on the City's South, Northwest and West side of Chicago to include 19 aldermanic wards. \nHenry Booth House is a nonprofit, community-based agency dedicated toward im|_|7239 S Dobson Ave|Chicago|IL|60619|(773) 324-2010|http://www.henryboothhouse.org|_|True|False|_|_|_|_|6:00am-6:00pm|_|_|_|_|_|English|_|NAEYC|_|Henry Booth House|Jun 27 2016  9:37PM|_|Medium
329|High Mountain|_|_|919 N Lavergne Ave|Chicago|IL|60651|(773) 626-3997|_|_|False|True|_|_|_|_|8:00am-4:00pm|_|_|_|_|_|English|_|_|_|Henry Booth House|Jun 27 2016  9:37PM|_|High
330|Jelly Bean 61st|_|_|448 E 61st St|Chicago|IL|60637|(773) 733-5861|_|_|False|True|_|_|_|_|6:00am-5:00pm|_|_|_|_|_|English|_|_|_|Henry Booth House|Jun 27 2016  9:37PM|_|Medium
331|Jelly Bean 63rd|HBH provides Head Start services for income eligible children living within the City of Chicago in a number of community areas located on the City's South, Northwest and West side of Chicago to include 19 aldermanic wards. \nHenry Booth House is a nonprofit, community-based agency dedicated toward im|_|1455 W 63rd St|Chicago|IL|60636|(773) 239-5437|http://www.henryboothhouse.org|_|True|False|_|_|_|_|6:00am-4:00pm|_|_|_|_|_|English|_|_|_|Henry Booth House|Jun 27 2016  9:37PM|_|Medium
332|Jelly Bean 71st|HBH provides Head Start services for income eligible children living within the City of Chicago in a number of community areas located on the City's South, Northwest and West side of Chicago to include 19 aldermanic wards. \nHenry Booth House is a nonprofit, community-based agency dedicated toward im|_|358 E 71st St|Chicago|IL|60636|(773) 873-8888|http://www.henryboothhouse.org|_|True|False|_|_|_|_|7:00am-6:00pm|_|_|_|_|_|English|_|_|_|Henry Booth House|Jun 27 2016  9:37PM|_|Medium
333|Jelly Bean 85th|HBH provides Head Start services for income eligible children living within the City of Chicago in a number of community areas located on the City's South, Northwest and West side of Chicago to include 19 aldermanic wards. \nHenry Booth House is a nonprofit, community-based agency dedicated toward im|_|8501 S Ashland Ave|Chicago|IL|60620|(773) 239-5437|http://www.henryboothhouse.org|_|True|False|_|_|_|_|7:00am-4:00pm|_|_|_|_|_|English|_|_|_|Henry Booth House|Jun 27 2016  9:37PM|_|Medium
334|Jones Academy|_|_|4344 S Wentworth Ave|Chicago|IL|60609|(773) 536-3757|_|_|False|True|_|_|_|_|6:30am-6:00pm|_|_|_|_|_|English|_|_|_|Henry Booth House|Jun 27 2016  9:37PM|_|High
335|Lakeview Development Center|HBH provides Head Start services for income eligible children living within the City of Chicago in a number of community areas located on the City's South, Northwest and West side of Chicago to include 19 aldermanic wards. \nHenry Booth House is a nonprofit, community-based agency dedicated toward im|_|1531 W Lawrence Ave|Chicago|IL|60640|(773) 878-2223|http://www.henryboothhouse.org|_|True|False|_|_|_|_|6:30am-6:00pm|_|_|_|_|_|English, Spanish|_|_|_|Henry Booth House|Jun 27 2016  9:37PM|_|Medium
336|Laughs & Giggles|_|_|106 W 119th St|Chicago|IL|60628|(773) 468-7331|_|_|False|True|_|_|_|_|6:00am-6:00pm|_|_|_|_|_|English|_|_|_|Henry Booth House|Jun 27 2016  9:37PM|_|Medium
337|Little Leaders of Tomorrow I-Mayfield|_|_|301 N Mayfield Ave|Chicago|IL|60644|(773) 378-8302|_|_|False|True|_|_|_|_|6:00am-6:00pm|_|_|_|_|_|English|_|_|_|Henry Booth House|Jun 27 2016  9:37PM|_|High
338|North Kenwood Day Care Center|_|_|516 E 43rd St  #518|Chicago|IL|60653|(773) 268-2223|_|_|False|True|_|_|_|_|7:00am-6:00pm|_|_|_|_|_|English|_|_|_|Henry Booth House|Jun 27 2016  9:37PM|_|High
339|Prodigy Child Learning Center|HBH provides Head Start services for income eligible children living within the City of Chicago in a number of community areas located on the City's South, Northwest and West side of Chicago to include 19 aldermanic wards. \nHenry Booth House is a nonprofit, community-based agency dedicated toward im|_|1921 E 79th St|Chicago|IL|60649|(773) 221-3100|http://www.henryboothhouse.org|_|True|False|_|_|_|_|6:30am-6:00pm|_|_|_|_|_|English|_|_|_|Henry Booth House|Jun 27 2016  9:37PM|_|Medium
340|South Shore United Methodist Child Care|_|_|7350 S Jeffrey Blvd|Chicago|IL|60649|(773) 324-4430|_|_|True|True|_|_|_|_|7:00am-5:30pm|_|_|_|_|_|English, Spanish|_|NAEYC|_|Henry Booth House|Jun 27 2016  9:37PM|_|High
341|Star Kids Math & Science|_|_|11053 S Vincennes Ave|Chicago|IL|60643|(773) 779-5900|_|_|False|True|_|_|_|_|6:00am-6:00pm|_|_|_|_|_|English|_|_|_|Henry Booth House|Jun 27 2016  9:37PM|_|Medium
711|Jelly Bean 74th St|HBH provides Head Start services for income eligible children living within the City of Chicago in a number of community areas located on the City's South, Northwest and West side of Chicago to include 19 aldermanic wards. \nHenry Booth House is a nonprofit, community-based agency dedicated toward im|_|7419 S Cottage Grove Ave|Chicago|IL|60619|(773) 846-7396|http://www.henryboothhouse.org|_|True|True|_|_|_|_|6:30am-6:00pm|_|_|_|_|_|English|_|_|_|Henry Booth House|Jun 27 2016  9:37PM|_|Medium
324|Wholly Innocence Day Care Center|The philosophy of the Wholly Innocents Child Care Center is to provide a nurturing environment to promote positive self-esteem and support in mastering each developmental stage for children whose lives have been impacted by the negative consequences of parental substance abuse. Our mission is to cre|_|34 N Sangamon St|Chicago|IL|60607|(312) 226-7984|http://www.hcenter.org|_|False|True|_|_|_|_|_|_|_|_|_|_|_|_|_|_|Haymarket Center|Jun 27 2016  9:37PM|_|Medium
186|Holy Family Ministries - Little Learners Academy|The Little Learners Academy fosters a partnership of learning, trust and care among actively involved students, parents and staff. Our approach to development and instruction engages students in hands on learning, critical and creative thought, real life experiences, technology, character developmen|_|3415 W Arthington Ave|Chicago|IL|60624|(773) 265-0550|http://www.hfm.org|_|True|True|_|_|_|_|7:30am-5:30pm|_|_|_|_|_|English, Spanish|_|_|_|Holy Family Ministries - Little Learners|Jun 27 2016  9:37PM|_|Low
181|Happy Holiday Nursery & Kindergarten|Happy Holiday Nursery & Kindergarten is an early learning program that is committed to excellence in early education and child care with families who have a willing spirit of collaborative participation in their child's social-emotional, cognitive language and physical development.|_|401 E 111th St|Chicago|IL|60628|(773) 821-7009|_|_|False|True|_|_|_|_|7:00am-6:00pm |_|_|_|_|_|English|_|NAEYC|_|Happy Holiday Nursery and Kindergarden|Jun 27 2016  9:37PM|_|High
187|Home of Life Community Development Corporation|Home of Life mission is to aid the development of the holistic person by providing supportive services designed to enhance the life of children and family where they currently are.  Home of Life offer childcare, Head Start, community based Preschool for All, before and after school programs and tuto|_|4650 W Madison St|Chicago|IL|60644|(773) 626-8654|_|_|False|True|_|_|_|_|7:00am-6:00pm|_|_|_|_|_|English|_|_|_|Home of Life Community Development|Jun 27 2016  9:37PM|_|High
185|Higher Learning Daycare & Education Center|Higher Learning Childcare provides a wonderful, exciting learning environment for your child that utilizes developmentally appropriate activities to challenge students and help them reach their potential.\nHigher Learning Childcare is committed to enhancing the development of your child by:\n-Providin|_|2526 E 73rd St|Chicago|IL|60649|(773) 734-1251|http://www.higher-learn.com|_|False|True|_|_|_|_|6:00am-6:00pm|_|_|_|_|_|English|_|_|_|Higher Learning Daycare & Education|Jun 27 2016  9:37PM|_|High
190|Albany Child Care|Albany Child Care Center's mission is to provide a high-quality, age specific early education and family support program for working parents that fosters children's developmental, intellectual and social growth in an environment that is safe, nurturing, affectionate and fun. Our program is taught in|_|5954 S Albany Ave|Chicago|IL|60629|(773) 737-7810|http://improvedchildcaremanagement.com|_|False|True|_|_|_|_|6:00am-6:00pm|_|_|_|_|_|English, Chinese (Traditional), Spanish|_|NAEYC|_|Improve Child Care Management Services|Jun 27 2016  9:37PM|_|Medium
191|It Takes a Village Child Care Services|The mission of It Takes a Village is to uncover the gifts and talents of each child to ensure they reach their fullest potential.  We offer a year-round, full-day early childhood education program that provides comprehensive case management services for each family enrolled. One of the most unique f|_|4000 W Division St|Chicago|IL|60651|(773) 276-1730|http://www.thevillagellc.com|_|True|True|_|_|_|_|6:00am-6:00pm|_|_|_|_|_|English, Spanish|_|_|_|It Takes a Village Child Care Services|Jun 27 2016  9:37PM|_|High
342|Judah International Outreach Ministries|_|_|856 N Pulaski|Chicago|IL|60651|(773) 770-3739|_|_|True|False|_|_|_|_|7:00am-6:00pm|_|_|_|_|_|English, Spanish|_|_|_|Judah International Outreach Ministries|Jun 27 2016  9:37PM|_|Medium
