Agency ID	Agency Name	Site ID	Site Name	Address	City	State	Zip Code	Phone Number	URL	Ages Served	Ages Zero To Three	Ages Three To Five	Part Day Program	Full Day Program	Full Year Program	School Year Program	Operating Hours	School Based	Community Based	Head Start Program	Accept CCAP	Home Visiting	Other Languages	Other Features	Accreditation	Universal Application	Quality Rating	Slots available	Site AKA Name	Center Description	Center Description (Spanish)	Neighborhood ID	Neighberhood Name	Geocode Coordinates	Part Week Program	Full Week Program	Early Head Start Program	CEL ID	Email	Curriculum	Community / Region ID	Community / Region Name	Last Update Date	Active	Display On CEL
90	It Takes A Village	1380	It Takes A Village Early Learning Ctr (4020)	4020 W Division St	Chicago	IL	60651	(773)-772-9940	http://www.thevillagellc.com	0-3	1	0	0	1	0	1	From 06:00AM To 06:00PM	0	1	0	1	0	Spanish			0	Licensed	Slots Available	It Takes A Village, ELC	<p>The mission of It Takes A Village is to uncover the gifts and talents of each child to ensure they reach their fullest potential.  We offer a year-round, full-day early childhood education program, that provides comprehensive case management services f		122	Humboldt Park	SRID=4326;POINT (-87.7270989999999955 41.9029349999999923)	0	1	0	318			32	HUMBOLDT PARK	12-15-2017	1	
90	It Takes A Village	1190	It Takes a Village Services Inc (4000)	4000 W Division St	Chicago	IL	60651	(773)-276-1730	http://www.thevillagellc.com	3 years to 5 years	0	1	0	1	0	1	From 06:00AM To 06:00PM	0	1	1	1	0	Spanish			1	Silver	Slots Available	It Takes a Village Child Care Services	<p>The mission of It Takes A Village is to uncover the gifts and talents of each child to ensure they reach their fullest potential.  We offer a year-round, full-day early childhood education program, that provides comprehensive case management services for each family enrolled. One of the most unique features of our program is our ability to provide Continuity of Care, from birth to five years old. This feature increases the likelihood that families will reach their personal goals as well as the goals they set for their children and families.  Our program truly embodies the "village" spirit.</p>		122	Humboldt Park	SRID=4326;POINT (-87.7270649999999534 41.9027929999999813)	0	1	0	317	gwen@thevillagellc.com		32	HUMBOLDT PARK	12-04-2017	1	
91	Judah International Outreach Ministry	1281	Judah International Outreach Ministry	856 N Pulaski Rd	Chicago	IL	60651	(773)-770-3739	http://www.judahfcschool.org	3 years to 5 years	0	1	0	0	0	0	From 07:00AM To 06:00PM	0	1	0	0	0	Spanish			1	Licensed	Slots Available	Judah International Outreach - Judah Foundational Community School			122	Humboldt Park	SRID=4326;POINT (-87.7262549999999948 41.8970929999999910)	0	1	0	526	judahfcs@yahoo.com		32	HUMBOLDT PARK	12-04-2017	1	
119	Kenyatta's Day Care	1640	Kenyatta's Day Care & Learning Center	2334 E. 75th Street	Chicago	IL		773-221-3777	http://www.kenyattasdc.wix.com/kdc1	6 weeks to 12 years	1	1	0	0	0	0	From 06:30AM To 12:00AM	0	1	0	0	0				1	Licensed	Slots Available	Kenyatta's Day Care & Learning Center			137	South Shore	SRID=4326;POINT (-87.5771932086648377 41.7608612790047076)	0	0	0	995	kenyattasdaycare@gmail.com		64	SOUTH SHORE	12-15-2017	1	
53	Korean American Community Services	52	Korean American Community Services	4300 N. California		IL	60618	(773)-583-8281	http://www.hanacenter.org/ecc	2 years to 12 years	1	1	0	1	0	1	From 07:00AM To 05:30PM	0	1	1	1	0	Spanish,Korean			1	Gold	Slots Available	Hana Early Childhood Center	<p>Formerly known as the Korean American Community Services Early Childhood Center (ECC), the newly merged social service agency and child care center now operates as Hana Early Childhood Center. Since 1979, ECC has combined early education with play. Providing instruction in English, ECC teachers are highly trained early childhood educators who have been providing services to young children for years. ECC offers a multicultural learning experience for children within a safe and structured environment. Most of the children are from immigrant families and are often learning English for the first time. We provide breakfast, lunch, snack and evening snack made with fresh produce and vegetables from a local grocer. We are child-centered and focused on whole family development.&nbsp;</p>		114	Irving Park	SRID=4326;POINT (-87.6987479999999664 41.9595429999999538)	0	1	1	324	lwang@kacschicago.org		34	IRVING PARK	12-15-2017	1	
120	Lake Shore Schools	1641	Lake Shore Schools-Clark	5611 N. Clark St	Chicago	IL		773-561-6707	http://www.lakeshoreschoolschicago.com	6 weeks - 3 1/2 years	1	0	0	1	0	1	From 06:45AM To 06:00PM	0	1	0	1	0	Spanish			0	Gold	Slots Available	Lake Shore Schools	<p>Lake Shore Schools has been providing high-quality early child care services for over 60 years. We operate two child-care sites within a mile of each other and provide childcare services from infancy through 15 years of age.  To accommodate families th		174	Edgewater	SRID=4326;POINT (-87.6684879999999964 41.9839219999999926)	0	1	0	327	farah@lakeshoreschoolschicago.com		22	EDGEWATER	12-15-2017	1	
121	Learn Charter	1642	LEARN Charter	3415 W. Arthington	Chicago	IL		773-826-9122	http://www.learncharter.org	4	0	1	0	1	1	0	From 08:00AM To 03:45PM	0	1	0	0	0	Spanish			0	Licensed	Slots Available	LEARN Charter	<p>Our mission is to provide children with the academic foundation and ambition to earn a college degree.</p><p>LEARN is a network of public, college prep elementary schools serving nearly 2,300 underserved students in grades Pre��_��̻K��_��̻8th across		128	North Lawndale	SRID=4326;POINT (-87.7118119999999948 41.8696339999999623)	0	1	0	329	shwilliams@learncharter.org		51	NORTH LAWNDALE	12-15-2017	1	
121	Learn Charter	1643	Learn Charter Herro	3021 W. Carroll	Chicago	IL		773-826-9122			0	0	0	0	0	0	From  To 	0	0	0	0	0				0		Slots Available							0	0	0		shwilliams@learncharter.org		20	EAST GARFIELD PARK	05-12-2017	1	
140	Learning Tree Preschool	1687	The Learning Tree Preschool	8128 S. Kedzie Ave	Chicago	IL	60652	(773)-778-8802			0	0	0	0	0	0	From  To 	0	0	0	0	0				0	None	Slots Available							0	0	0		mlearningtree@gmail.com		4	ASHBURN	12-08-2017	1	
122	Legacy Charter	1644	Legacy Charter	4217 W. 18th Street	Chicago	IL		773-527-1325			0	1	0	0	0	0	From  To 	0	1	0	0	0				0	Licensed	Slots Available	Legacy Charter			128	North Lawndale	SRID=4326;POINT (-87.7305082759363302 41.8572565936571053)	0	0	0	996	richard.glass@legacycharterschool.org		51	NORTH LAWNDALE	12-15-2017	1	
137	Little Bear Day Care	1675	Little Bear Day Care	6411-6413 & 6415 S. Pulaski 	Chicago	IL	60629	(773)-581-1110		0-3	1	0	0	1	1	1	From 06:30AM To 06:00PM	0	1	0	1	0	Spanish			0	Silver	Slots Available	Little Bear Day Care	<p>Little Bear believes children have four basic needs-physical, emotional, social and intellectual.  All of these needs are extremely significant in a child's development.  Furthermore we recognize each child we encounter is a unique human being.  With t		161	West Lawn	SRID=4326;POINT (-87.7223209999999938 41.7764609999999905)	1	1	0	335			71	WEST LAWN	12-15-2017	1	
57	Lutheran Social Services of Illinois	1386	Asian Human Services (Leaf Program Daycare Center)	6015 N. Francisco Ave	Chicago	IL	60659				0	0	0	0	0	0	From  To 	0	0	0	0	0				1	None	Slots Available							0	0	0				73	WEST RIDGE	12-08-2017	1	
57	Lutheran Social Services of Illinois	1412	Asian Human Services (Little Leaves)	2838 W Peterson Ave	Chicago	IL	60659	(773)-564-4944	http://www.ahschicago.org	2 years to 5 years	1	1	0	1	1	1	From 07:30AM To 05:30PM	0	1	0	1	1	Spanish			1	Licensed	Slots Available	Asian Human Services - LEAF program	<p>The LEAF Program at Asian Human Services offers a full-day, center-based program for children 2-5, and a home visiting program for families with children 0-3.  We have very qualified teachers providing care in a lovely center in Chicago's West Ridge neighborhood.  Our early childhood program serves many low-income immigrant families.</p>		118	West Ridge	SRID=4326;POINT (-87.7008370000000070 41.9906989999999993)	0	1	0	222			73	WEST RIDGE	12-04-2017	1	
57	Lutheran Social Services of Illinois	1246	Austin Town Hall	5610 W Lake St	Chicago	IL	60644	(773)-379-0901		3 years to 5 years	0	1	0	0	0	0	From 07:30AM To 05:30PM	0	1	0	0	0	Spanish			1	Licensed	Slots Available	Lutheran Social Services - Austin Town Hall			124	Austin	SRID=4326;POINT (-87.7660850963033710 41.8880302849914443)	0	0	0	997			6	AUSTIN	12-04-2017	1	
57	Lutheran Social Services of Illinois	395	Rogers Park	1754 W. Devon		IL	60660	(773)-262-3366	http://lssi.org	3 years to 5 years	0	1	1	1	1	1	From 07:30AM To 05:30PM	0	1	1	1	0	Spanish,Arabic			1	Gold	Few or No Slots	Lutheran Social Services - Rogers Park	<p>Our program is bi-lingual in providing a culturally, linguistically comprehensive learning environment that promotes social competency and school readiness for preschool children who are academically and economically at risk. This design fosters development in; social, physical, cognitive, literacy, technology, language, math, science, critical thinking and problem solving skills. Teachers are equipped with strategies to support children through relationship building.   The Program is designed to empower, strengthen and support families through services and resources that will support their personal goals.  The program has been in the community for over 40 years providing services to a generation of families and children.</p>		108	Rogers Park	SRID=4326;POINT (-87.6747880000000066 41.9982129999999856)	1	1	0	391			59	ROGERS PARK	12-04-2017	1	
57	Lutheran Social Services of Illinois	391	Winthrop Childrens Center	4848 N. Winthrop		IL	60640	(773)-878-3210	http://lssi.org	2 years to 5 years	1	1	1	1	1	1	From 07:00AM To 05:30PM	0	1	1	1	0	Spanish			1	Gold	Few or No Slots	Lutheran Social Services - Winthrop	<p>Our program is bi-lingual in providing a culturally, linguistically comprehensive learning environment that promotes social competency and school readiness for preschool children who are academically and economically at risk. This design fosters development in; social, physical, cognitive, literacy, technology, language, math, science, critical thinking and problem solving skills. Teachers are equipped with strategies to support children through relationship building.   The Program is designed to empower, strengthen and support families through services and resources that will support their personal goals.  The program has been in the community for over 40 years providing services to a generation of families and children.</p>		129	Uptown	SRID=4326;POINT (-87.6578739999999783 41.9706919999999997)	1	1	0	455			65	UPTOWN	12-04-2017	1	
59	Marillac St. Vincent	46	Marillac Social Center	212 S. Francisco	Chicago	IL	60612	(773)-722-7440	http://www.marillacstvincent.org	15 months to 13 years	1	1	0	1	0	1	From 07:00AM To 06:00PM	0	1	0	1	1	Spanish			1	Gold	Slots Available	Marillac St. Vincent Family Services - Marillac Social Center	<p>Marillac House is committed to stregthening and empowering those most in need to reach their greatest potential. We fulfill our mission through quality programs for children, teens, families and seniors. Besides our quality early childhood program we offer our families; basic services including emergency food pantry, regular family field trips and activities, lending library, parent support groups, social services, home visiting, Doula services, special needs services, medical and dental and referrals for needed services.</p>		126	East Garfield Park	SRID=4326;POINT (-87.6986679999999978 41.8781949999999696)	0	1	0	350			20	EAST GARFIELD PARK	12-04-2017	1	
59	Marillac St. Vincent	1670	St. Vincent de Paul Center	2145 N. Halsted	Chicago	IL	60614		http://www.marillacstvincent.org	3 months to 13 years	1	1	1	1	0	1	From 07:00AM To 06:00PM	0	1	0	1	0	Spanish			1	Gold	Few or No Slots	Marillac St. Vincent Family Services - St. Vincent DePaul Center	<p>St. Vincent de Paul Center's mission is to strengthen and empower those most in need to reach their greatest potential.  St. Vincent's offers a NAEYC-accredited early childhood program and after-school/summer camp programs for children ages 3 months through 13 years. Supportive services include family support services, parent groups, art therapy, and speech therapy.  St. Vincent's also partners with Tutoring Chicago to offer on-site tutoring services for eligible school age children.</p>		166	Lincoln Park	SRID=4326;POINT (-87.6480453999999725 41.9213936999999817)	0	1	0	420			38	LINCOLN PARK	12-04-2017	1	
60	Mary Crane League	1276	Archdiocese-Maternity BVM	1537 N Lawndale	Chicago	IL	60651	(773)-227-1140	http://www.maternitybvmchicago.com	3 years to 8 grade	0	1	0	1	1	0	From 08:00AM To 03:00PM	0	1	0	1	0	Spanish			0	Licensed	Slots Available	Archdiocese of Chicago - Maternity BVM	<p>Maternity BVM is a Catholic school which offers full day preschool to three and four year old children.  We promote academic excellence in a faith-filled environment.  Our preschool program prepares our children for kindergarten.  Our students participate in physical education classes, art, music, and computer classes.  Students can be dropped off as early as 6:30 a.m., and can be picked up as late as 6:00 p.m.</p>		122	Humboldt Park	SRID=4326;POINT (-87.7188489999999916 41.9092399999999614)	0	1	0	355	kbourrell@maternitybvmchicago.com		32	HUMBOLDT PARK	12-04-2017	1	
60	Mary Crane League	1280	Archdiocese-St. Ethelreda	8734 S Paulina	Chicago	IL	60620	(773)-238-1757	http://www.stethelreda.org	3 years to 5 years	0	1	0	1	1	0	From 08:00AM To 03:00PM	0	1	0	1	0				1	Licensed	Slots Available	Archdiocese of Chicago - St. Ethelreda	<p>St. Ethelreda preschool provides a full day program and quality educational experience for 3-5 year old children as part of a faith-based elementary school setting.  The curriculum is content rich and based on state learning standards and developmentally appropriate practices.   Assessment is used to meet the individual needs of each child.  The daily schedule allows for children to participate in small and large group activities, one-on-one with the teaching staff, or self-initiated activity.  Time for quiet and active play is also included.  Children transition seamlessly into the school's kindergarten program. Before or after school care and free/reduced price meals are available.</p>		168	Auburn Gresham	SRID=4326;POINT (-87.6654860000000014 41.7347219999999623)	0	1	0	405			5	AUBURN GRESHAM	12-04-2017	1	
